"MeterID","Sleeping.Hours.Consumption.x","Working.Hours.Consumption.x","Evening.Hours.Consumption.x","Average_Consumption","Average_consumption_by_year","total_number_of_people","total_usage_purpose","total_heavy_devices","total_light_devices","total_heavy_device_usage","total_light_device_usage","income_category","emp_status","education"
4276,0.0692527985074627,0.136883395522388,0.170303683842388,0.125483443451224,349.1305,1,1,7,5,10,5,4,1,5
4278,0.294669742990654,0.421557943925234,0.576515533753796,0.430925745658438,1222.44375,3,0,4,3,5,6,-1,1,5
4279,0.184924090485075,0.455617420708955,0.293566449055724,0.311367936261174,879.164583333333,2,2,9,3,16,6,3,6,4
4280,0.195140303738318,0.436741588785047,0.421597407147863,0.35116525192742,974.747666666667,3,2,6,4,7,6,4,1,4
4282,0.386606191588785,0.657671028037383,0.613801097874328,0.552697531344911,1546.82483333333,2,2,5,4,8,9,-1,6,4
4283,0.0929064832089552,0.0847505830223881,0.102509909069713,0.0933897007384376,280.743333333333,3,2,7,10,18,12,5,3,2
4284,0.164851795708955,0.252920708955224,0.188176148286314,0.201981811115429,564.855,1,1,5,6,5,6,6,6,5
4287,0.23913526119403,0.471065764925373,0.580911401259035,0.430382510687913,1160.19175,2,1,8,9,11,13,7,7,2
4288,0.324209538246269,0.575988922574627,0.592932501748659,0.497717722502915,1414.57783333333,4,0,7,6,10,8,5,1,5
4289,0.158945545708955,0.534099230410448,0.646028794590814,0.44637337738049,1265.31058333333,2,1,3,2,6,4,7,1,4
4290,0.428081506529851,0.97541452891791,1.14325775238983,0.84894080839487,2409.1595,5,2,7,6,15,4,-1,1,4
4291,0.199344799440299,0.240522388059701,0.326687572860807,0.255523785464438,755.572,1,0,2,4,2,4,2,1,5
4292,0.250556623931624,0.445140313390313,0.38551282051282,0.360403252611586,757.850833333333,3,2,5,5,7,3,-1,3,2
4293,0.329281483208955,0.557276002798507,0.611955817206808,0.499513175281772,1470.63958333333,1,2,6,3,11,5,3,6,-1
4294,0.376168691588785,0.520080373831776,1.03789943938332,0.644746787633362,1818.76133333333,3,1,5,5,9,5,-1,1,5
4295,0.234803404850746,0.299268190298507,0.41044194450921,0.314845277885737,922.908166666667,2,1,2,2,5,6,-1,6,3
4296,0.105400303171642,0.209078358208955,0.255614129167638,0.190036027982899,533.0915,2,0,5,5,7,9,-1,5,-1
4297,0.131414762126866,0.235320545708955,0.456311494520867,0.274363078118927,752.0075,2,1,5,5,8,5,-1,1,5
4299,0.104381996268657,0.18759375,0.324829797155514,0.20561111542946,580.304,1,0,2,1,2,3,7,6,4
4300,0.334852961753731,1.44919099813433,1.23199347167172,1.00536342790517,2883.73775,4,2,12,5,21,5,-1,6,2
4302,0.131667327425373,0.474024486940299,0.692555141058522,0.432769179945589,1241.30991666667,2,2,6,8,8,8,-1,1,3
4303,0.319377098880597,0.681869986007463,0.979573443693169,0.660298328799067,1874.2515,3,2,6,6,13,6,4,3,3
4305,0.244882112873134,0.589064598880597,0.520729773840056,0.451564205207929,1288.14966666667,2,2,7,3,14,6,4,6,2
4306,0.294726445895522,0.607320079291045,0.596921310328748,0.499663505635445,1455.293,5,1,4,5,7,8,4,5,3
4307,0.211669659514925,0.430066231343284,0.701308113779436,0.447701049358725,1269.5895,4,1,7,4,10,10,-1,1,5
4311,0.473820895522388,0.972069263059702,1.06312462112381,0.836355888068403,2350.67425,6,2,7,4,10,9,5,3,5
4312,0.537860541044776,0.773803754664179,0.914317789694567,0.742007423241352,2121.76583333333,5,3,8,8,10,10,-1,1,4
4313,0.512884794776119,0.725425839552239,0.660084285381208,0.632800427516518,1805.07075,4,2,7,6,11,9,4,1,4
4314,0.227357742537313,0.245718400186567,0.377109582653299,0.283402526233968,807.817166666667,4,2,4,5,7,4,6,1,5
4315,0.430398204291045,0.571696361940298,0.707372814175799,0.569833151962689,1610.11825,1,4,13,6,18,6,-1,6,5
4316,0.401881413246269,0.888067747201493,1.14128911168104,0.810438476486592,2236.99191666667,5,2,7,6,12,8,5,1,4
4317,0.130374183768657,0.205757462686567,0.280023665190021,0.205390905557715,570.829333333333,2,0,3,1,5,3,3,3,3
4318,0.117987873134328,0.21832859141791,0.380522499417114,0.238957326078508,731.002583333333,1,1,7,2,15,3,3,1,5
4319,0.211594916044776,0.311853894589552,0.463685357892283,0.329055188495919,1024.4675,6,1,8,4,13,9,-1,2,5
4321,0.450083761682243,0.411251869158879,0.445513314646111,0.435617085896737,1167.47016666667,1,0,3,0,4,0,-1,5,4
4323,0.131570895522388,0.392241138059702,0.399634996502681,0.307822813835989,867.91175,2,2,7,3,10,6,-1,1,4
4324,0.10375,0.437606343283582,0.451300536255537,0.330894986397202,930.70675,3,1,3,1,7,2,7,4,2
4325,0.36783104011194,0.766410447761194,1.25335369550012,0.795900621842208,2230.443,4,2,8,5,11,7,4,1,5
4326,0.363991604477612,0.611402168843284,0.67184017253439,0.549087524290711,1548.95125,2,0,8,4,15,4,-1,1,-1
4329,0.327117887126866,0.58658640391791,0.793647936581954,0.56913486202876,1615.08583333333,3,3,6,6,8,15,5,3,4
4330,0.420280900186567,0.700124883395522,0.844337141524831,0.654929032258065,1936.99566666667,3,2,7,3,10,6,2,6,5
4331,0.289329291044776,0.485432835820896,0.461800652832828,0.412191449669646,1173.43291666667,3,1,6,5,8,10,4,1,5
4333,0.650706074766355,1.23569929906542,0.840743634664798,0.909044350128495,2613.638,5,2,7,10,14,12,2,1,4
4334,0.163508861940299,0.703395755597015,0.373444276055025,0.413446521570152,1168.46891666667,3,2,6,5,11,10,-1,4,4
4335,0.284470093457944,0.459252803738318,0.414294323756132,0.386007943306596,1115.66233333333,2,1,3,3,8,4,4,1,5
4336,0.295111707089552,0.597445429104478,0.666862322219632,0.519817916828605,1461.623,3,1,6,2,7,5,-1,2,4
4338,0.22995,0.451989836448598,0.651987853305303,0.444658710380811,1254.44933333333,2,0,5,1,7,4,-1,6,4
4339,0.331731693097015,0.63192677238806,0.57717241781301,0.513615235134085,1461.29175,1,1,3,3,10,4,7,6,2
4340,0.823756425233645,0.861257943925234,1.26328766643308,0.982789190872985,2761.71025,3,1,8,3,8,4,5,2,5
4342,0.17012208488806,0.631244519589552,0.593763930986244,0.465053517294986,1280.20175,3,2,6,4,12,6,-1,1,3
4344,0.138965537383178,0.139569859813084,0.24978533053025,0.17611264699011,499.619,1,1,4,5,9,6,4,2,4
4347,0.707714902052239,1.00767245802239,1.11036698531126,0.941931208705791,2704.31016666667,5,1,10,6,15,8,4,1,5
4348,0.174340251865672,0.256503731343284,0.244682443460014,0.225176991838321,641.714333333333,3,1,4,2,7,3,5,3,5
4350,0.229375816231343,0.344758045708955,0.411584751690371,0.328579323746599,953.03925,2,1,6,3,8,5,2,1,5
4351,0.370318691588785,0.557478738317757,0.766250291987853,0.564698271162682,1590.35008333333,2,1,8,4,11,4,4,1,5
4352,0.207157299440299,0.258637826492537,0.32626801119142,0.264025884181889,774.89975,1,2,5,3,10,4,-1,1,5
4353,0.146198364485981,0.580690654205608,0.448220042046251,0.391707421540378,1110.92733333333,2,3,6,4,8,8,2,6,4
4354,0.515307710280374,0.967815537383178,1.28913419761738,0.924114243438985,2640.87808333333,6,1,9,8,13,8,-1,1,5
4355,0.202492849576271,0.142128972457627,0.313196106991525,0.219272643008475,557.585916666667,1,1,4,2,5,3,-1,1,5
4356,0.0999849580223881,0.233108558768657,0.342449288878526,0.225190050524679,634.442333333333,2,0,7,2,8,3,2,6,2
4358,0.570621501865672,0.843035680970149,1.35012870132898,0.921295297318306,2603.40158333333,6,1,7,8,9,12,-1,1,-1
4360,0.322852262126866,0.649818446828358,0.343933900676148,0.438860823940925,1227.34458333333,3,1,9,1,12,4,7,6,2
4361,0.442503148320896,0.968467933768657,1.03756178596409,0.81619483093665,2404.90033333333,3,2,7,7,17,10,5,1,4
4364,0.244201026119403,0.897537663246269,0.703820470972255,0.615193276331131,1751.59916666667,4,1,5,8,9,15,-1,3,3
4365,0.110184701492537,0.241650769589552,0.15618803916997,0.169340147687524,477.28675,1,1,3,1,5,1,2,1,5
4366,0.483023247663551,0.862291121495327,1.03251308105583,0.792627832723308,2240.44858333333,5,2,7,4,11,5,-1,2,4
4369,0.144732042910448,0.299715251865672,0.385959547680112,0.276810765643218,794.086583333333,2,0,4,1,5,3,5,1,4
4373,0.211274953358209,0.430482509328358,0.456955584052227,0.366244733773805,1047.0165,4,1,4,3,7,6,-1,1,-1
4374,0.414186100746269,0.712264342350746,0.750598274656097,0.625692615623785,1750.38091666667,4,1,6,5,8,10,-1,1,5
4375,0.442122429906542,0.894152803738318,0.717475706610605,0.684586208239234,1888.21833333333,5,0,8,3,17,5,2,1,1
4377,0.236031016791045,0.723595499067164,0.881318372581021,0.613669102215313,1729.70658333333,2,2,8,2,13,4,-1,1,5
4378,0.426027402052239,0.783116021455224,0.855272557705759,0.688151651768364,1979.90616666667,4,1,10,4,14,8,5,1,4
4379,0.186924090485075,0.256834771455224,0.349171485194684,0.264316712009328,734.429666666667,1,0,7,3,9,7,3,1,5
4380,0.381998600746269,0.577427005597015,0.469036488692003,0.476153478429848,1380.18633333333,2,2,9,1,12,3,7,4,2
4381,0.259697411380597,0.470535680970149,0.388134297038937,0.372790322580645,1054.37925,2,3,9,3,11,5,-1,6,5
4382,0.173927821828358,0.180988922574627,0.356448705992073,0.237131092110377,681.038916666667,1,1,3,2,7,3,3,1,5
4383,0.231756775700935,0.730818691588785,0.503469866853539,0.488682929678374,1383.498,2,2,9,3,11,4,3,1,3
4384,0.127303521455224,0.244683185634328,0.38102191653066,0.251012980956082,701.789666666667,4,2,7,3,14,5,-1,2,4
4386,0.198203708022388,0.318160564365672,0.423513522965726,0.313301165954139,921.696416666667,1,2,8,2,12,2,-1,6,3
4387,0.293646495327103,0.810065303738318,0.598420228918477,0.567379760143291,1575.88475,3,2,6,4,13,5,7,1,4
4388,0.168666627798507,0.448008045708955,0.258643856376778,0.291770268169452,824.525916666667,2,1,7,1,12,3,7,6,4
4389,0.313154617537313,0.389856693097015,0.486245045465143,0.396425767586475,1138.9745,1,1,4,2,4,4,3,6,5
4390,0.254818224299065,0.719006775700935,0.640199836486802,0.538016237053189,1541.81116666667,2,2,7,5,10,5,3,6,3
4392,0.122412430037313,0.197117770522388,0.566656913033341,0.295416789739604,841.525333333333,1,2,5,2,7,5,-1,1,5
4394,0.196747318097015,0.512659631529851,0.61651095826533,0.44198620287602,1257.98375,4,1,7,10,12,10,-1,1,5
4395,0.137976168224299,0.195411682242991,0.352702522775053,0.228706448095943,658.387083333333,1,2,5,2,6,4,-1,1,4
4396,0.265692630597015,0.522626632462687,0.488052576358125,0.425462145355616,1214.98558333333,3,4,7,3,9,5,4,6,5
4397,0.0787142024253731,0.324406483208955,0.37209710888319,0.258414768752429,696.56375,1,3,4,2,7,5,-1,4,4
4398,0.945071128731343,0.994608092350746,1.29487339706225,1.07820104935873,3054.40158333333,5,1,9,8,15,16,-1,1,5
4399,0.268773087686567,0.78896921641791,0.632209023082304,0.563322464049747,1603.03733333333,2,1,6,2,12,2,-1,6,-1
4401,0.0874706156716418,0.125924440298507,0.131279785497785,0.114892887679751,320.860833333333,2,2,5,1,8,1,4,6,5
4403,0.208908060747664,0.260504088785047,0.361877949077318,0.277103301923526,785.364833333333,2,2,6,2,9,2,7,6,2
4404,0.314378614738806,0.679685634328358,0.57735113079972,0.523809288767975,1470.93433333333,2,3,8,5,10,6,4,6,4
4410,0.069874765917603,0.132954236891386,0.204825649426632,0.135890262932043,380.105833333333,1,0,2,1,3,4,7,5,5
4411,0.12990333488806,0.125951026119403,0.148532408486827,0.134796657598134,386.307333333333,1,0,2,2,3,3,1,6,-1
4412,0.471842467350746,0.740600513059702,0.7783400559571,0.66360326467159,1888.81975,1,2,7,1,9,2,-1,6,-1
4414,0.4449453125,1.02036112406716,1.18721473536955,0.884197279440342,2510.54266666667,4,2,7,3,15,5,-1,1,5
4415,0.459885747663551,1.04538609813084,0.691948259752394,0.732403551125302,2109.39525,3,1,8,4,11,5,7,1,3
4417,0.215783348880597,0.853175139925373,0.521821869899744,0.530259463661096,1494.08025,5,3,3,4,5,9,-1,1,4
4419,0.462741138059702,0.879239388992537,0.969004196782467,0.77034368441508,2229.30383333333,3,1,11,5,10,4,-1,6,-1
4420,0.183874650186567,0.525632579291045,0.579972604336675,0.429838282160902,1211.01516666667,2,2,8,4,14,5,-1,6,2
4421,0.426704757462687,0.506255013992537,0.825056539986011,0.586024018655266,1631.80025,4,1,8,5,12,6,-1,1,5
4423,0.316872318097015,0.648156133395522,0.831732455117743,0.598938398756316,1711.75733333333,4,1,7,4,12,7,-1,6,5
4424,0.31524463619403,0.760765508395522,0.623433084635113,0.566485503303537,1620.43575,4,2,8,8,12,14,3,2,3
4429,0.263683761682243,0.665091588785047,0.684957019387993,0.537922241258469,1531.62641666667,4,1,9,5,17,9,4,1,5
4430,0.646154322429907,0.998186331775701,1.12302861480962,0.922472042675804,2636.62466666667,5,1,7,4,13,11,-1,3,2
4431,0.35347119869403,0.643161730410448,0.387450454651434,0.461355382821609,1328.08666666667,3,2,7,3,13,4,-1,6,2
4433,0.213771455223881,0.268365671641791,0.547361972487759,0.343182238631947,948.132166666667,4,2,6,4,11,6,-1,1,5
4434,0.179299207089552,0.249219566231343,0.265221730006995,0.231249475320637,640.580916666667,1,1,8,1,14,4,7,5,2
4441,0.657601912313433,0.893438199626866,0.904927139193285,0.81866245627672,2295.85308333333,2,2,7,4,9,8,-1,6,3
4443,0.174799906716418,0.411573927238806,0.376483679179296,0.320956820831714,926.794,2,0,7,2,10,3,2,6,5
4445,0.199887826492537,0.272900652985075,0.493362788528795,0.322063738826273,924.652166666667,1,1,8,3,12,7,5,3,5
4448,0.192147388059701,0.418792444029851,0.488463744462579,0.366477341624563,1108.13741666667,2,2,4,3,8,6,2,1,5
4449,0.23390578358209,0.398420592350746,0.489850198181394,0.374067858530898,1061.58808333333,1,3,10,4,12,4,2,6,2
4450,0.261328824626866,0.499559818097015,0.436555607367685,0.399150991061018,1127.20708333333,2,1,5,2,6,4,-1,3,-1
4452,0.471719799440299,0.706769356343284,0.589887736069014,0.58945899727944,1720.94158333333,2,2,9,4,15,5,-1,6,1
4454,0.640035564365672,0.710996851679104,0.823300069946374,0.724785153517295,2044.72516666667,4,2,7,5,15,12,7,6,2
4455,0.17326072761194,0.410329874067164,0.468062368850548,0.350560124368442,986.513666666667,2,0,4,2,6,5,7,6,5
4456,0.155363922574627,0.251117537313433,0.21188085800886,0.206121220365332,591.246583333333,1,1,5,4,7,7,2,5,4
4457,0.298268808411215,0.371082009345794,0.603344428871759,0.424245697375594,1246.7495,2,0,6,5,8,13,4,1,5
4458,0.314217817164179,0.540789179104478,0.402050944276055,0.419017994558881,1184.69666666667,2,2,9,7,15,6,-1,6,5
4459,0.21377441588785,0.482038668224299,0.61694078486335,0.437598590452457,1308.0605,4,1,6,4,11,6,-1,1,5
4463,0.185363273921201,0.491076219512195,0.464926143024619,0.380461815055108,1071.69358333333,2,1,7,3,11,7,3,1,2
4464,0.289015625,0.692939015858209,0.542291093494987,0.508084570540225,1452.48516666667,2,1,6,3,11,6,-1,4,2
4466,0.217107126168224,0.256434228971963,0.308512847465545,0.260688458842769,714.9805,2,0,6,2,7,5,7,4,4
4469,0.208584071828358,0.564155666977612,0.362921893215202,0.378552662261951,1068.0495,2,1,5,1,5,4,-1,6,3
4470,0.206680853544776,0.418891907649254,0.434164140825367,0.35325192382433,1019.44591666667,3,1,5,3,9,7,-1,1,-1
4471,0.181129430970149,0.397037896455224,0.523641874562835,0.367281888845705,1065.43716666667,1,1,5,2,7,4,4,6,5
4472,0.500819859813084,1.07930432242991,0.682168068208363,0.754091815279184,2142.69816666667,3,1,7,7,20,11,4,3,4
4474,0.362789295708955,1.01772644589552,0.663068314292376,0.681193276331131,1969.28975,3,2,6,4,11,8,7,1,3
4476,0.163458255597015,0.461628264925373,0.479633597575192,0.368248698017878,1082.23891666667,2,4,7,4,12,6,-1,6,5
4482,0.335871612149533,0.624057126168224,0.595939383321654,0.518628728292189,1488.178,3,1,10,6,14,7,-1,1,5
4485,0.191185867537313,0.481038362873134,0.394477850314759,0.355570384764866,1053.386,3,1,4,4,9,7,7,1,3
4486,0.541538712686567,0.872156133395522,1.26229132664957,0.892024174115818,2524.28091666667,5,3,7,5,16,9,4,1,5
4487,0.315549182242991,0.856792640186916,0.733631160943705,0.635331983490382,1778.46916666667,3,1,5,2,11,4,3,5,2
4488,0.825782765858209,1.05423624067164,1.3852532058755,1.08844714341236,3062.3205,4,0,6,5,9,13,-1,7,5
4489,0.148484491604478,0.49611765391791,0.352769993005363,0.332458958414302,952.496083333333,2,2,7,2,11,4,-1,6,4
4490,0.699248367537313,1.00219787779851,0.888719048729308,0.863390400310921,2539.33391666667,3,2,7,7,15,9,4,1,5
4492,0.189023204291045,0.448188432835821,0.360326416414083,0.332514846482705,941.189666666667,2,1,6,6,13,8,-1,5,3
4494,0.623746735074627,0.822318446828358,1.31705245978083,0.921069996113486,2665.88766666667,4,2,6,6,11,9,7,1,5
4496,0.209845032649254,0.391147154850746,0.39209093028678,0.331032452390206,947.202666666667,3,1,4,7,8,11,3,1,4
4499,0.209954291044776,0.562647154850746,0.621701212403824,0.464779751263117,1314.26733333333,2,3,5,4,7,5,-1,1,4
4502,0.0939658348880597,0.127976329291045,0.248536372114712,0.156833307423241,438.563333333333,1,0,2,1,2,4,7,6,2
4503,0.402926985981308,0.434088551401869,0.538087245970568,0.458373802663344,1196.71616666667,1,2,8,2,7,2,-1,1,5
4504,0.0763365205223881,0.137256529850746,0.126097924924225,0.113231325301205,318.140333333333,4,1,3,2,6,4,-1,1,3
4505,0.207485747663551,0.585280140186916,0.696857042747022,0.496556576590608,1449.57775,5,2,6,3,14,6,7,1,4
4506,0.832097364738806,1.08433255597015,1.30842807181161,1.07497081228138,2880.95258333333,5,1,8,7,14,8,6,1,4
4507,0.259770055970149,0.639018889925373,0.786494870599207,0.56177874076953,1579.56541666667,4,2,8,5,11,8,4,1,5
4508,0.316438668224299,0.551041004672897,0.596909133380051,0.488138073358773,1393.11008333333,2,1,7,2,8,5,2,6,4
4509,0.157059818097015,0.60086765391791,0.685274189787829,0.481083093664983,1366.084,4,1,6,4,9,9,4,1,5
4511,0.413304570895522,0.882643773320895,0.846159477733737,0.714046210649048,2021.79966666667,8,1,6,6,9,8,7,4,4
4512,0.123004088785047,0.424270443925234,0.501684886708713,0.349664979362978,952.415083333333,1,2,5,2,5,3,7,6,3
4513,0.136999883395522,0.369678638059701,0.328569713219865,0.278419976680917,813.27225,1,2,7,3,10,7,-1,1,5
4514,0.511320079291045,0.77971140391791,1.01591093494987,0.769,2207.20216666667,2,1,8,6,13,11,-1,1,5
4515,0.23748973880597,0.375602495335821,0.590891233387736,0.401342557326078,1151.75,2,2,6,5,7,9,5,1,5
4516,0.177608092350746,0.383295475746269,0.395710655164374,0.318877380489701,896.935,2,1,4,1,4,2,-1,6,2
4517,0.0602876632462687,0.102061100746269,0.742720913965959,0.301724174115818,832.921083333333,1,1,6,1,10,3,-1,6,4
4518,0.255463434579439,0.532918691588785,0.30671910768512,0.365029203333074,1022.3705,2,2,6,1,11,4,-1,6,2
4519,0.0488411847014925,0.0525848880597015,0.0660038470505945,0.055810765643218,163.01925,2,0,3,1,4,2,1,6,2
4520,0.191413712686567,0.951432719216418,0.890200163208207,0.677698717450447,1896.85208333333,5,2,6,6,9,10,4,1,4
4521,0.955046144859813,0.653480257009346,0.89100443821537,0.833181450042832,2369.84383333333,2,0,3,4,5,10,6,3,5
4524,0.378789369158879,0.750736214953271,0.999199953281943,0.709597733821353,2070.68475,4,2,10,7,19,13,3,1,5
4525,0.146740887850467,0.421720560747664,0.301160593319318,0.289874892921112,817.03,2,2,4,4,7,6,7,6,3
4526,0.245868819962687,0.258077541977612,0.313676381440895,0.272544111931597,762.191583333333,3,0,6,3,11,4,4,3,4
4527,0.304230607476635,0.531489252336449,0.482397103480495,0.439375671676661,1246.41958333333,2,1,6,1,8,3,-1,7,-1
4528,0.275039762126866,0.540330690298507,0.500641291676381,0.438675398367664,1224.58758333333,2,1,9,4,10,6,2,6,4
4530,0.34449265391791,0.48562255130597,0.419612613662858,0.416576175670424,1151.4625,3,1,5,7,7,8,-1,2,4
4532,0.609616371268657,1.21393143656716,0.793847633480998,0.872459036144578,2408.52591666667,2,0,7,3,9,4,-1,6,4
4534,0.444194729477612,0.904125583022388,1.27694287712754,0.87511896618733,2554.23541666667,3,0,7,8,15,13,-1,2,4
4535,0.363153387850467,0.431658644859813,0.463009577201588,0.419277275913091,1144.763,1,1,6,2,10,4,-1,6,3
4536,0.643417327425373,1.02511625466418,0.874175915131732,0.847571900505247,2753.42691666667,4,1,7,5,16,9,-1,1,3
4537,0.868498484848485,0.9085875,1.24364602272727,1.00691066919192,2057.59625,1,1,9,3,15,4,5,1,5
4541,0.188871968283582,0.568584421641791,0.395570062951737,0.384343023707734,1079.40891666667,2,1,5,2,7,4,-1,6,3
4544,0.191756308411215,0.532989369158879,0.334386475122635,0.35304259792851,987.601333333333,2,1,5,2,8,3,7,6,2
4545,0.233481226679104,0.474731226679105,0.516532641641408,0.408256781966576,1162.61408333333,2,1,4,3,8,9,4,2,2
4547,0.202181179775281,0.345585791198502,0.681584366955301,0.409804985566045,1187.51816666667,2,2,6,5,13,10,4,1,5
4548,0.416751865671642,0.82371338619403,0.804816274189788,0.681770073843762,1941.90566666667,6,2,10,6,17,12,-1,1,5
4550,0.533751985981308,1.1447546728972,0.698740014015417,0.792408262596371,2391.58825,3,2,4,4,9,8,7,1,2
4560,0.268563899253731,0.542883861940298,1.197258218699,0.669609677419355,1977.34241666667,3,1,9,3,14,6,2,1,5
4561,0.179271688432836,0.22671338619403,0.240643040335743,0.215544656043529,614.703,1,1,3,3,3,3,-1,6,-1
4562,0.309983848314607,0.618997425093633,0.432253100865902,0.453743114613404,1238.22966666667,1,2,5,1,10,4,1,6,4
